957 1612,2928,2945,5746,5787
155 1181,1243,1612,2243,3388
1048 1111,1979,3512,5794,5800
2883 1140,1612,2243,3388,5366
2797 1612,3767,3891,5746,5800
952 1098,1612,4542,5746,5794
886 523,2250,3424,4542,5787
1050 1612,1792,3512,3891,5746
2377 2009,2243,3410,4956,5746
2288 2243,2945,3767,5787,5794
2281 1243,2287,3424,4121,4542
1461 1202,1612,2945,3650,3767
39 1792,4054,5366,5787,5794
847 3424,4160,5366,5746,5794
2744 3200,5366,5746,5794,5887
2776 1111,1979,4971,5746,5794
1097 1181,1243,1732,2243,5794
1297 3179,3200,3424,3506,5794
460 709,1132,1612,2009,5366
2188 2760,3200,3424,3506,5366
2537 1243,2287,2575,5366,5746
2893 1111,4971,5746,5787,5794
530 1612,2009,3316,5366,5794
1147 1612,3200,3891,5366,5787
2315 307,1140,3424,4956,5794
27 1181,2243,2928,5746,5794
1401 1140,3179,5366,5794,5887
2279 1140,1612,2009,5746,5794
1138 1181,1979,2760,4971,5366
1101 523,2243,3424,5366,5787
2944 2287,3166,3891,5366,5794
287 523,2243,3424,4121,5366
334 1111,1296,1612,2760,5746
1897 1181,2243,5500,5746,5794
1205 523,1181,1243,1612,2243
1943 1181,4971,5746,5787,5794
2228 1612,2589,3388,5366,5746
1177 4054,4160,5746,5787,5794
746 2207,2287,3424,5366,5794
4 1612,3891,5746,5787,5887
2639 1612,3891,5787,5794,5800
2609 523,1181,1841,2243,5794
323 1243,1612,3424,4054,5366
592 2009,3179,4087,5366,5794
1227 1111,1140,1612,2760,3388
2182 1181,2243,4971,5366,5794
1004 1140,2243,3424,5366,5794
479 523,1098,5366,5794,5887
2021 1098,1181,1612,1979,5794
560 1098,1612,1979,2945,5794
101 523,1243,1612,2243,3424
1040 523,1140,1612,2243,5794
291 523,1243,3424,4087,5794
2202 348,2945,3388,3424,5746
2105 1612,2009,3316,3388,5366
2078 523,1612,3166,3512,5794
2768 1612,2243,3767,3891,5787
261 1140,2009,3388,5366,5746
1125 2009,3388,4039,4054,5366
1039 1612,1979,2760,4039,5366
2677 1612,1792,3512,5746,5787
2472 1098,1181,1612,5366,5794
1449 3179,3200,3506,5787,5794
739 1979,2243,4160,5366,5794
440 1140,3179,3424,3506,5366
1957 1181,2945,5746,5787,5794
1771 1979,4160,5366,5794,5887
2538 523,1801,5366,5787,5794
2094 1634,2287,4121,4542,5746
153 1243,5746,5787,5794,5887
781 301,709,4039,5366,5787
358 17,1111,1296,1612,5794
1712 3891,4160,5746,5787,5794
2044 1612,1979,3200,4121,5366
195 1799,2760,3388,3629,5366
531 180,1634,2287,3179,4507
1033 1098,3424,3891,5366,5794
882 1098,1612,2009,3388,5746
2375 1111,1140,1296,1612,3388
2705 3424,4121,5746,5787,5794
2137 1111,1140,1612,1792,5794
2680 1612,3200,3424,3891,5366
1236 1612,3891,4971,5746,5794
159 1111,1612,3166,5746,5885
1443 1181,1243,1732,2287,5794
2708 1612,1792,4054,5366,5746
61 2009,2243,3410,4121,5366
824 2287,3424,3891,5366,5746
163 2207,2287,3179,4542,5794
2413 1799,2009,2243,3388,5366
780 2009,2287,4121,5366,5746
1930 17,562,1111,1612,5794
2834 1612,4121,5366,5746,5887
849 523,2207,2287,3424,5794
1833 1098,1612,3767,5746,5794
42 523,1801,2243,5366,5794
2444 1243,1612,4542,5746,5887
205 1111,1612,2097,5746,5787
1012 2207,2287,3424,3506,5794
2256 2928,2945,3891,5787,5794
1173 1612,4054,5366,5746,5787
1786 3179,3200,3424,3506,5366
1287 3179,3424,4121,5366,5787
998 3421,3512,4956,5746,5794
1057 2760,3424,3909,5366,5746
934 2760,3424,3891,3909,5746
2838 2009,4039,5366,5746,5794
2471 1111,1296,1612,4054,5794
2068 1612,2243,2945,3767,3891
1507 2243,2945,3424,3891,5794
906 2009,2046,3179,4956,5794
2064 17,1111,1612,5746,5787
1830 2287,3506,4160,5366,5794
2958 3891,4054,4160,5366,5794
2047 1612,4121,5500,5746,5794
2330 3767,3891,4054,5787,5794
411 709,1140,2009,4054,5366
348 3421,4226,5366,5746,5887
2894 1181,1243,1612,4121,5366
102 1243,2243,5746,5787,5794
87 1612,1840,5366,5794,5887
1556 3166,3506,3512,5746,5794
2868 1140,1792,5366,5746,5794
1308 1111,1792,5746,5794,5887
1994 2287,3179,4707,5366,5887
808 1127,1448,3166,4507,5366
239 1132,1979,5366,5794,5887
740 3179,3200,5787,5794,5887
993 1127,1612,2945,3767,5794
668 3081,3506,5746,5787,5794
2015 1181,1243,1979,4121,5794
2922 709,1098,1612,5366,5787
2097 1612,3424,4054,4087,5366
1360 2243,3424,4121,5366,5794
2920 1612,2243,4971,5366,5794
984 1612,1792,2243,3891,5794
1215 1296,2009,2287,4054,5794
2576 1612,2009,2243,4121,5794
2231 3200,3424,5366,5787,5794
2317 2945,4054,5746,5787,5794
2216 1181,1979,4971,5794,5800
2072 1612,1979,4121,5746,5887
1667 307,1612,5095,5787,5794
2332 1612,3891,4971,5366,5746
1188 1181,1243,2287,5366,5746
1735 1111,1612,2928,2945,5746
2570 1472,3891,5746,5787,5794
804 1181,1732,2287,4121,5366
472 1127,1243,1612,4542,5794
176 1634,3512,3891,3909,5746
1088 1140,2243,3424,3506,5366
2083 2243,3424,5366,5787,5794
276 1612,2009,2243,5794,5800
1656 523,1098,1181,5366,5794
1832 3179,3200,3424,5366,5794
329 1448,2287,3179,4707,5887
2011 1243,1634,4121,4542,5887
2261 523,1243,1612,4121,5887
2895 1181,1612,1979,2243,5800
1415 1612,3200,3891,5787,5794
2629 1158,2009,3388,5366,5746
1955 2009,3388,4039,5366,5746
996 1098,1296,1612,4542,5794
490 1612,2243,3767,5794,5800
2695 2250,3424,5366,5787,5794
290 709,2287,3891,4054,5366
1862 2207,2287,3179,5366,5794
2835 1111,1612,2928,2945,5787
158 1111,1612,1979,3512,5800
2017 1243,2287,3424,4121,5366
1496 2287,3179,4707,5794,5887
37 3179,3200,3767,5787,5794
2219 307,1612,3424,4657,5746
672 2243,3506,5746,5787,5794
2101 1111,1792,3512,5787,5794
2554 1979,2063,5366,5746,5794
1602 1472,3767,3891,5746,5794
1896 1181,1612,1979,4971,5746
2788 1098,1612,2945,3767,5794
226 1181,2243,2250,5366,5794
517 523,1634,2287,4121,5887
2887 523,1243,1612,2589,5366
1905 1612,3200,3891,3915,5794
1487 1612,2760,3891,4971,5366
1289 523,2207,3424,4121,5366
773 1612,3081,5366,5746,5887
2969 1296,1612,4542,5746,5887
1300 1181,1612,2928,2945,5794
2953 1140,2243,5366,5746,5794
1106 1140,3179,3424,5366,5794
2668 3081,3506,5366,5746,5787
154 1098,3506,5366,5787,5794
1696 1140,2243,3506,5366,5746
1123 2207,2287,3179,3506,5366
2947 1296,3179,4542,5787,5887
1876 1612,4542,4971,5500,5746
1353 709,2009,2243,2589,5366
1951 1181,1612,5095,5366,5794
457 523,1181,1243,4121,5794
295 1181,1979,2243,4121,5794
552 1181,1979,4121,5366,5746
1169 1098,2009,4087,5366,5794
726 1612,3200,4121,5787,5794
1673 523,1098,2287,4542,5794
58 1612,3388,3424,4054,5746
2146 1243,1634,4542,5746,5887
2743 1243,1612,2243,3424,5794
2773 1181,1612,2243,4121,5794
94 1448,3081,3200,5366,5887
2108 523,2250,5366,5787,5887
109 1243,1612,4054,5746,5787
1202 301,1612,4039,5366,5787
1727 1612,2009,5095,5366,5746
2414 2104,2287,3179,3891,5366
1322 523,2243,3166,5366,5794
891 3200,3424,3506,5787,5794
2299 1181,1732,2287,4121,5794
2077 523,1181,2243,4121,5794
2084 1612,3200,4121,5366,5787
942 1612,3166,3512,5746,5794
2552 2287,3179,3915,5785,5794
2884 2287,3891,4054,5366,5794
556 1612,4039,5366,5787,5794
1774 1243,1612,3424,4054,5794
294 2009,4054,4121,5366,5746
339 1243,1612,2243,5746,5787
2929 1612,2760,3388,4039,5366
377 1181,4971,5500,5746,5794
2103 1140,1612,2009,3388,5746
1500 1634,2287,3891,5746,5887
1504 1612,2760,3200,3388,5366
136 523,1181,1612,2243,5787
2752 1243,2250,3424,5366,5794
2357 523,1612,2207,4121,5366
463 1612,4121,4542,5746,5887
1540 1243,1612,4054,4087,5366
1431 2009,2243,2589,3388,5366
1728 1181,1841,2243,3053,5794
477 709,1098,1799,2009,5366
1164 2243,2945,3424,5746,5794
951 1792,3891,4054,5366,5794
2460 2243,4956,5746,5787,5794
1257 1979,2243,5366,5776,5794
2840 2207,3179,3424,4542,4956
2993 1111,1612,2589,4542,5787
2323 1243,1979,4039,5366,5794
2336 523,2250,3424,5366,5787
1272 1612,2945,3388,3424,4054
1815 1612,2760,3629,5366,5746
2212 1140,1612,5366,5787,5887
2243 1612,5095,5366,5746,5787
799 2104,2287,3179,3891,3915
2587 3767,3891,5787,5794,5800
2640 1111,1296,1792,5746,5794
917 1140,2287,3424,3506,5366
2617 1181,4121,5366,5746,5787
1261 1181,1612,4971,5746,5787
1659 1612,3891,3915,4971,5794
1416 2287,3179,4121,4542,5887
1426 1296,1612,1792,5787,5794
111 2287,3179,3424,4121,5794
1973 1140,3424,3506,5746,5794
1301 1243,1612,1979,2589,5366
2821 1127,1243,5366,5787,5794
2601 1140,1612,3424,5366,5746
2422 1979,2063,2243,5366,5794
1263 1243,4054,4121,5787,5794
1572 1296,1612,4054,5746,5794
761 562,1612,4971,5746,5794
2903 1612,2207,4542,5746,5794
902 1612,4121,5746,5794,5887
2654 523,1181,1841,5787,5794
1990 1448,3200,3421,5366,5887
2074 3767,5746,5787,5794,5800
1623 1612,1979,3200,4121,5794
868 1098,2243,3506,5366,5794
1919 523,2250,4542,5787,5887
901 1098,1612,3891,5746,5794
7 709,1140,2287,3179,5366
1427 1181,2928,5746,5787,5794
837 1140,1296,1612,2009,3388
1079 1111,2250,4542,5794,5887
492 1140,1612,2760,5366,5746
2173 1140,2287,3424,4507,5366
2849 1111,1612,3512,5794,5800
2485 1264,2009,5366,5746,5794
1104 1612,3081,5746,5794,5887
885 2207,3424,3506,5366,5746
790 1181,1979,4121,5746,5794
107 1140,1612,5746,5794,5887
2875 2287,3424,4054,5366,5794
2238 1296,3179,5787,5794,5887
408 1098,1612,3767,3891,5794
2384 1612,1979,4971,5794,5800
992 1098,3424,5366,5746,5794
1142 2063,2287,3506,5366,5794
2750 1098,2009,3388,4054,5366
30 1140,1612,2243,5366,5746
663 1140,1448,3179,5366,5887
15 1111,2928,4971,5787,5794
2351 1612,2760,4054,5366,5746
1838 1612,2945,3891,4054,5794
1035 1140,1448,2287,3179,5366
1229 523,2243,4121,5366,5787
360 17,3891,5746,5787,5794
2992 1311,1612,2009,3388,5746
2313 1841,2243,3053,5794,6035
236 562,1181,1612,1979,5746
1310 2243,3424,3506,5366,5787
2220 1111,1127,1612,4542,5746
2062 2243,3200,3891,5366,5794
1475 1448,2207,2287,3179,5366
2792 1612,3166,5500,5746,5794
2935 1792,3352,5746,5787,5794
2130 1296,2287,3179,3915,5794
1685 562,1181,1979,5746,5794
2574 523,1140,2287,5794,5887
84 1612,5746,5787,5794,5800
2497 1612,2760,3388,4054,5746
1013 709,1612,2009,2536,4054
2946 562,1181,1612,4971,5794
1898 1243,1634,2287,2575,5746
448 1098,4542,4956,5746,5794
744 1612,2009,2243,4054,5794
2613 1140,2287,3179,3506,5366
2904 1098,1799,2009,3388,5366
116 1127,5366,5746,5787,5794
2653 523,619,4542,5787,5794
598 3081,3200,5366,5794,5887
2716 523,1098,4542,5794,5887
2027 1472,3506,5746,5787,5794
2878 1612,1792,3352,5746,5794
748 1098,1612,4054,5366,5794
2406 1111,1612,3200,5746,5794
2008 2287,3424,3891,3909,5366
1820 1612,2207,4121,4542,5794
2165 1612,2243,4121,5366,5787
825 1612,2243,5095,5366,5794
1652 523,2207,3424,4121,4542
1893 1612,3200,3424,3891,5794
2864 2250,2287,3424,4542,5794
1405 4121,5366,5746,5787,5887
1523 2945,3424,4054,5746,5794
297 1181,1243,2243,5746,5794
2213 1111,1296,5787,5794,5887
1382 1140,3179,5366,5787,5794
1851 1612,3891,5326,5787,5794
2244 1612,2243,3166,5366,5794
714 1132,3506,5366,5746,5794
637 3179,3424,3891,5366,5787
1473 619,1612,4542,5787,5794
2302 1181,1243,1732,4121,5366
1318 1181,1612,2243,5746,5787
1439 3891,4160,5366,5746,5787
2697 1243,1634,2287,4542,5887
1601 1098,1612,3424,3891,5366
169 523,2207,3081,5366,5794
1182 2945,3424,3891,5746,5787
2491 1181,1612,2243,4971,5366
1492 1792,4054,4956,5746,5794
12 1098,1612,3891,5366,5746
2221 562,1111,1612,5787,5794
2262 2287,2375,4707,5794,5887
2889 523,2243,3424,4121,5794
2049 709,1612,2243,5095,5366
1357 1181,1612,4971,5794,5800
1713 2760,3388,3424,4054,5366
1058 709,1612,1816,2009,5366
2096 1612,3200,3891,5366,5887
1907 1181,1979,2243,4121,5366
1570 1181,1732,2243,4121,5366
2210 1140,2287,3179,5366,5794
2665 1181,1243,2243,3388,5746
91 523,1098,4542,5787,5794
1015 1181,1612,2243,2928,5746
293 1098,1612,3767,5787,5794
497 2287,3891,4160,5366,5794
1515 1612,4121,4542,5500,5746
2449 2009,2287,3166,4956,5794
2282 191,562,5746,5787,5794
156 1612,2243,3891,5794,5800
2871 1612,1756,2945,3424,5746
1742 1111,1264,1612,5746,5794
1196 1140,2760,3506,3909,5366
2085 1612,2207,4121,5366,5794
1116 1243,1612,3388,3629,5746
1061 523,619,1612,4542,5787
946 1140,1792,3506,5746,5794
2437 1111,1140,1612,3388,3512
2951 523,1140,2287,3424,5366
549 1140,3506,5746,5787,5794
1176 3200,3424,5366,5746,5794
2162 1098,3424,3506,5366,5746
2425 523,2250,5787,5794,5887
851 709,1612,2243,2589,5366
511 2243,3424,3891,5366,5746
929 1612,3424,4121,5746,5787
1320 2063,2243,3506,5366,5794
2512 5095,5366,5787,5794,5887
1759 301,709,1132,2009,5366
198 523,1140,5366,5787,5887
201 1181,1732,2243,4121,5794
879 1612,2760,3388,3629,5746
2531 709,1612,2009,2243,4054
2885 523,1243,1612,3424,4087
98 1140,2009,4054,5366,5794
213 2207,4542,4956,5746,5794
1306 1181,1612,2243,2945,5746
1233 1612,2243,4054,5366,5794
2927 523,2243,3424,5787,5794
326 2760,3200,3891,3909,5366
2527 1140,1612,5366,5746,5787
367 1202,1612,2945,4054,5746
48 4054,4160,5366,5746,5787
2178 523,1098,1181,1612,5366
620 523,1181,2243,4121,5366
2731 4054,4956,5746,5787,5794
2690 3506,4039,5366,5787,5794
943 1140,2009,4956,5746,5794
1625 1979,3200,5746,5794,5887
654 1111,1127,1612,5787,5794
2041 1612,2243,3200,5366,5794
1773 1140,1612,3424,5746,5794
1769 709,1612,2243,4054,5366
2426 523,2207,4121,5366,5794
656 709,1098,2009,4054,5366
1881 523,1098,2243,5366,5794
2432 1243,1612,2589,3388,5366
2619 2207,3179,5366,5785,5794
2959 1098,2760,3424,3506,5366
795 1140,1612,5746,5787,5794
1749 2207,2287,3424,4542,4956
722 1098,1612,3424,5366,5746
2667 1181,4971,5787,5794,5800
1705 1098,1634,2287,4343,4507
2192 1181,1612,2760,4971,5366
1917 2287,3424,4087,5366,5794
1884 1612,2928,4971,5787,5794
2305 523,1612,2207,4087,5366
2127 709,1816,2009,2243,5366
2612 1111,1612,1792,3512,5787
1979 1140,3388,3424,5366,5746
1023 2009,2287,3179,4121,5794
710 1098,3388,3424,5366,5746
1799 2009,2287,4087,4956,5794
480 1111,1296,1612,3388,4054
1368 191,4039,5366,5746,5794
1273 2243,2945,3891,5746,5794
550 2250,2287,4542,5794,5887
878 1612,2589,5366,5746,5787
1467 1181,4121,5746,5787,5794
1094 523,1140,1243,3424,5366
617 3200,3424,3506,5366,5787
2702 523,1181,1243,4121,5787
2926 1612,1792,3352,5787,5794
1722 1979,4039,5366,5746,5794
2293 523,1243,2287,4121,5794
593 2287,3179,4121,5366,5887
1736 1098,1181,2243,5366,5794
1286 562,1612,1979,2243,5794
1754 1612,2928,2945,3891,5746
1460 1243,1612,5746,5787,5887
25 1612,1792,3891,4054,5366
2824 1111,1612,1979,3650,5746
1513 1098,1296,1612,2009,5794
1036 1098,1612,2760,3891,5366
1222 180,2009,2287,3179,5366
1828 3200,3506,5746,5787,5794
2100 4121,5746,5787,5794,5887
473 523,1098,2287,5366,5794
2028 523,1098,1612,5787,5794
2543 1140,1792,3506,5366,5746
2917 2287,3166,3506,5746,5794
243 523,2207,4121,4542,5794
426 1111,1296,1612,5746,5887
1788 1612,3081,5746,5787,5794
2978 2243,2945,3388,3424,5746
425 1140,3179,3424,4507,5366
2459 1612,3352,3512,5746,5787
1624 1140,1243,1612,5366,5787
233 1612,2760,3424,4054,5366
2633 1181,1243,2287,5746,5794
2046 1181,1612,2589,3388,5366
2540 1140,4956,5746,5787,5794
2794 2243,2928,3891,3915,5794
2087 1264,2009,3179,5366,5794
1073 523,2250,2287,5794,5887
432 3424,3506,4160,5366,5746
987 562,4971,5746,5787,5794
244 2243,3424,3506,5787,5794
528 1098,2945,3767,5746,5794
28 191,5746,5787,5794,5800
1268 1732,2287,3179,4121,5794
40 1098,1612,3424,5746,5794
745 1612,3767,5095,5746,5794
646 1612,3200,3424,3915,5794
1637 709,1612,4039,5366,5787
416 2287,3179,3891,5794,5887
1065 3200,3424,3506,5366,5746
977 1612,2945,3767,4054,5746
2429 2207,3424,5366,5746,5794
543 2009,2287,3166,5366,5746
1697 523,1612,2207,3081,5366
288 562,1181,4971,5500,5794
920 1243,3388,5366,5746,5874
782 3767,3891,4054,5746,5794
900 709,1140,2009,2243,5366
97 1448,2287,3166,4707,5366
1241 2287,2375,3891,5794,5887
2562 1098,1612,4542,5787,5794
369 2760,3506,3629,5366,5746
2464 1612,2009,2243,3166,5366
1726 562,1111,1612,5794,5800
454 1098,3767,3891,5746,5794
17 1612,2207,3424,5366,5746
1558 3179,3424,3891,5787,5794
2270 1612,3200,3891,5794,5887
2983 1098,3424,4087,5366,5794
2057 523,1140,2250,5366,5794
834 1243,1612,1901,3424,5366
1154 523,1264,1612,5787,5794
1324 1181,1612,2243,4971,5794
1537 562,1111,1612,4971,5794
237 1140,2287,5366,5746,5794
1242 709,1612,3891,4039,5366
311 4121,4542,5746,5787,5887
1067 1612,3424,4054,4087,5794
822 619,1111,1612,4542,5794
1947 523,1612,2243,3166,5366
1293 1612,2243,2945,3388,3424
1966 1296,1634,4542,5746,5887
1662 1140,3179,3424,3506,5794
284 1296,2250,4542,5787,5794
1612 3179,3424,4054,5366,5794
2787 301,709,1612,2536,5095
2111 1612,2243,3424,5366,5787
1616 1296,1634,3179,4542,5887
707 1243,4542,5746,5787,5887
71 1098,2009,4121,5366,5794
2274 3200,3424,3506,5746,5794
667 1612,5095,5366,5787,5887
1446 1181,1612,1979,2760,5800
670 1181,1612,2243,4121,5366
263 1111,2945,3388,4054,5746
1249 1296,2009,3388,4054,5746
1706 1181,1612,2928,5746,5787
2507 1243,1634,2287,4121,4542
1326 1181,1612,3053,5787,5794
2209 1979,3200,5366,5746,5887
1433 2009,3410,3629,5366,5746
1552 1243,3424,4054,5366,5787
1505 1140,1243,5366,5746,5794
2036 3179,3424,4121,5787,5794
2662 1243,3424,4054,5787,5794
78 1111,1612,4054,5746,5885
419 1612,2243,2928,3891,5794
2381 2207,2287,3179,3506,5794
217 2243,4121,5366,5746,5794
2910 2207,3424,3506,5746,5794
2814 1612,2243,4121,5787,5794
641 4121,4160,5366,5787,5794
2831 2009,2243,4054,5366,5746
1302 1612,1979,3316,5366,5794
752 3200,3506,5366,5746,5787
456 1612,2243,2928,2945,5794
609 180,2207,3424,3506,5366
1413 562,1612,1979,4971,5794
2566 1098,5366,5746,5787,5794
2152 1111,1612,4039,4542,5794
182 1098,1979,4160,5366,5794
1171 1111,1612,1979,4971,5746
2638 523,1243,2287,3424,4121
1347 709,1098,1612,4054,5366
1234 2243,3767,3891,5794,5800
2758 1111,1612,1756,2928,2945
2843 1448,2287,3179,4121,5887
2569 1127,1243,5366,5746,5794
2882 1612,3081,5366,5746,5787
1159 1264,1448,2287,3179,5366
1745 1612,3166,3512,3891,5794
599 1098,3424,3506,5746,5794
2498 2243,3410,3424,4956,5746
2371 1111,1127,1612,4542,5787
216 562,1181,1612,5500,5794
386 1140,2287,3424,3506,5794
2648 1111,1612,4971,5794,5800
2040 562,1612,1979,5794,5800
2385 1098,1612,3388,3424,5746
2642 1127,2945,3767,5746,5794
2762 1612,2243,3388,3629,5366
2891 2063,3506,5366,5746,5794
2398 2046,3179,3424,3915,5794
719 3424,4121,4542,5746,5787
2632 1181,1612,1979,4121,5746
2180 1612,2928,2945,3891,5787
2020 1181,1612,1979,2945,3650
1472 523,2287,3424,4087,5794
958 523,1612,2243,3424,5787
1987 523,1612,2207,4121,4542
2442 1140,2243,3388,3424,5366
1950 1296,1612,2009,4054,5746
56 1158,1612,2009,3388,5746
1866 1111,1612,1979,2760,5800
2396 1181,1612,4121,5500,5794
175 1111,1979,2945,3650,5746
2151 1098,1612,4087,5366,5794
1465 1098,1612,1979,3512,5794
892 1311,1612,1979,5746,5794
1352 1181,5746,5787,5794,5800
2232 3081,3200,5366,5787,5794
747 1792,3891,5746,5794,5887
331 1612,4039,5366,5746,5794
9 1181,1243,4054,5366,5794
2386 1098,1181,1979,2760,5366
18 1264,1612,3388,5366,5746
1220 307,1098,1612,3424,5794
351 2009,2287,4121,5746,5794
755 1111,2760,3388,4054,5746
258 180,2104,2287,3179,5366
162 1181,1612,4121,5746,5787
180 2760,3200,3506,5366,5746
1760 562,1612,5500,5746,5794
835 1140,3424,5366,5787,5794
1902 1243,1612,4039,5366,5794
2140 1140,2243,3424,3506,5794
1636 1243,3424,4121,5746,5787
2451 523,2250,2287,3424,4542
1490 1264,2287,4707,5366,5794
1208 1140,3506,5366,5746,5787
653 3179,3424,4087,5366,5794
2160 562,1181,4971,5746,5794
1457 1111,4054,5746,5787,5794
918 2243,3424,3891,5746,5794
2419 1612,2945,4054,4087,5794
2453 1264,2009,3388,5366,5746
1986 523,2250,3424,5787,5794
2560 1181,2243,2928,2945,5794
956 523,1243,1634,4121,5887
2052 523,1140,2243,3424,5366
1996 562,1612,4971,5500,5794
534 2009,2287,4054,5366,5746
547 1612,3053,4121,5787,5794
1576 523,2250,2287,3424,5366
387 3200,3767,5746,5787,5794
1280 2243,3891,5746,5787,5794
113 523,2250,4121,4542,5794
2283 1243,1612,3388,4039,5366
2723 1792,4226,5366,5746,5887
1235 1612,3200,3767,3891,5746
591 1612,2945,3767,4054,5787
2374 1612,2009,3200,3388,5746
2634 1098,1612,2009,4054,5366
844 1140,1612,5366,5746,5887
1414 562,1612,4971,5787,5794
350 4054,4121,5366,5746,5794
2589 2287,3166,4707,5366,5794
2479 1634,2287,4039,4343,4507
2556 562,3891,4971,5746,5794
960 3424,4054,4956,5746,5794
2902 523,1243,2243,4121,5366
395 2945,3179,3767,5787,5794
532 523,1634,2287,2589,4542
2042 2243,2928,3891,5746,5794
2692 1612,2243,2928,5787,5794
1157 1140,1612,3512,5787,5794
1804 2009,2287,3179,4054,5366
196 1181,4054,5366,5746,5794
1128 1098,1612,3424,3891,5794
2319 709,2009,2243,5095,5366
1336 3424,4054,4121,5366,5794
200 1202,2945,3767,4054,5746
828 1140,1612,4121,5366,5794
21 562,1612,3891,5787,5794
2628 1140,3179,3506,5366,5787
2720 2945,3424,3891,4054,5794
614 3200,3424,3891,3915,5794
2007 1612,2009,2243,5095,5366
2410 1612,3388,4039,5366,5746
2577 1612,2243,3424,5787,5794
1908 2287,4054,5366,5746,5794
465 1132,1979,5366,5746,5794
2738 2287,3506,3909,5366,5746
1313 1140,1612,3512,5746,5794
1978 1127,1612,3166,5366,5794
126 562,4971,5500,5746,5794
1334 562,1181,1612,5794,5800
1975 1111,1296,5746,5794,5887
1618 2287,3179,4054,5366,5794
2736 1181,1612,1979,2760,4971
424 3424,4160,5746,5787,5794
883 523,2250,4121,5366,5794
252 562,1612,3891,4971,5794
2976 1111,1612,2945,4054,5746
734 1158,1296,1612,2009,3388
768 1612,1792,5366,5787,5887
1158 2287,3179,4121,5794,5887
1260 1612,2207,3081,5366,5794
308 1979,3200,4121,5794,5887
2446 1098,3424,4542,5746,5794
890 1098,1979,2945,5746,5794
396 1111,2945,4054,5746,5794
2051 1181,1612,2945,5746,5787
46 1098,1181,1979,2243,4168
2820 2009,2250,2287,5366,5794
2341 1612,2243,2945,5787,5794
50 1111,1979,4971,5794,5800
2847 3424,3891,3915,4054,5794
2132 348,2760,3388,3424,5746
1831 1098,1181,1979,2243,5366
2006 1111,1296,1612,1792,5746
1921 1792,2243,3891,5366,5746
2530 1132,1612,3424,5366,5794
785 1181,1612,1979,4971,5800
1521 1612,4054,4121,5366,5787
2339 1111,4542,4971,5746,5787
172 1612,2243,2945,3891,5746
471 1181,1243,1612,2243,5746
1168 3891,4971,5787,5794,5800
1849 1111,1612,1792,5746,5887
203 1792,2243,3891,5746,5794
1372 1111,1612,1979,2760,4039
2742 2930,3424,4956,5746,5794
665 1181,2928,2945,5746,5794
2217 562,1181,4971,5787,5794
81 2760,3891,4054,5366,5746
2660 2009,3179,4054,4956,5794
355 1140,2243,3506,5746,5794
852 1098,1181,1732,5366,5794
1090 1979,2243,4971,5366,5794
2960 3200,3891,5366,5787,5887
2874 2945,3424,4054,5787,5794
340 1181,4054,5366,5787,5794
2468 1792,3891,5366,5746,5887
623 2287,3179,3891,5366,5887
2090 2250,2287,3424,5366,5794
574 2207,3179,3424,4956,5794
2353 709,1264,2287,3179,5366
2388 3179,3200,3891,5366,5794
1755 2243,3891,5366,5746,5787
713 1612,1801,2243,5366,5794
2187 1612,2009,2243,3388,5800
2166 1140,2760,3388,5366,5746
397 1181,1243,1979,2243,5746
650 3891,5746,5787,5794,5800
2129 1181,1612,3388,5095,5366
1977 1311,1612,2009,5746,5794
168 1448,2287,3166,3179,5366
2223 3891,4971,5746,5787,5794
280 1612,2009,3200,4121,5366
82 1612,1979,2589,5366,5746
2844 1132,1612,5366,5746,5794
732 2104,2287,3891,3909,3915
2321 4039,5366,5746,5787,5794
717 1264,2009,2287,4956,5794
2704 1132,1612,2945,3767,5794
689 1612,1792,3512,3891,5787
1765 1140,3166,3506,5366,5794
2124 2009,3200,4054,5366,5794
2611 1098,1979,4121,5366,5794
1386 523,1181,2243,2250,5366
1018 1111,1612,2760,4054,5746
1643 1111,1612,4971,5746,5787
2258 2287,3424,3506,4403,5794
106 523,1243,1634,2287,5887
927 1612,3200,5746,5787,5794
774 1792,3512,4956,5746,5787
2595 1181,1612,4971,5500,5746
2618 3891,4971,5366,5746,5787
1677 562,1181,1612,2243,5794
586 523,1140,2287,3424,5794
1181 1612,3424,4054,5787,5794
1807 709,1098,2009,2287,5366
1942 1111,1296,4542,5746,5887
2272 1612,2243,3891,5746,5787
1622 1111,1612,1756,2945,3650
666 3424,4054,4160,5366,5794
72 1181,1243,1612,2243,5787
1303 180,2287,3179,3424,3506
415 1111,1792,4054,5746,5794
980 1792,3512,3891,5787,5794
2789 1098,2009,4054,5366,5746
1269 523,2250,2287,4542,5887
238 2250,4121,4542,5787,5794
100 1612,1792,5787,5794,5887
1021 1098,2945,3767,4054,5794
2391 709,1612,2009,4039,4054
2452 2760,3424,3891,4054,5366
304 1264,1612,2009,5746,5794
2914 1181,1243,1612,4121,5794
2289 1111,1612,1756,2928,5746
2269 523,2250,2287,5366,5887
2184 1612,1801,1979,2243,5366
1380 523,2243,4121,5787,5794
969 1111,5746,5787,5794,5800
435 301,2009,3629,4121,5366
2415 5095,5366,5746,5787,5794
909 562,1181,1612,5787,5794
418 2287,3166,3179,4507,5366
2492 1612,2207,3424,4121,5366
2476 1111,1612,2945,3650,5746
573 2009,2243,4054,5746,5794
